clinician_id,snapshot_date,logins_per_week,days_since_last_login,team_members_invited,api_calls_per_week,features_used_count,support_tickets_l90d,video_consults_per_week,async_messages_per_week,days_on_platform
CLN_00433,2026-06-03,2,162,1,0,1,0,1,8,884
CLN_00434,2026-06-03,5,164,2,0,2,0,8,3,467
CLN_00435,2026-06-03,18,125,0,0,3,0,22,23,570
CLN_00436,2026-06-03,5,2,18,0,6,2,3,18,202
CLN_00437,2026-06-03,11,59,2,0,2,1,11,11,323
CLN_00438,2026-06-03,1,1,2,0,3,1,2,13,570
CLN_00439,2026-06-03,1,18,1,0,1,1,6,12,156
CLN_00440,2026-06-03,4,157,0,0,1,0,7,36,520
CLN_00441,2026-06-03,5,7,1,0,2,1,2,15,57
CLN_00442,2026-06-03,6,13,7,0,7,0,2,10,393
CLN_00443,2026-06-03,0,5,1,0,1,0,6,3,598
CLN_00444,2026-06-03,3,11,5,0,6,2,4,35,881
CLN_00445,2026-06-03,1,91,0,0,2,0,2,13,91
CLN_00446,2026-06-03,5,4,2,0,3,0,2,10,638
CLN_00447,2026-06-03,3,11,1,0,1,0,1,16,490
CLN_00448,2026-06-03,1,86,1,214,1,0,5,31,503
CLN_00449,2026-06-03,1,5,1,0,1,0,2,3,581
CLN_00450,2026-06-03,1,8,3,0,4,0,9,17,516
CLN_00451,2026-06-03,6,26,2,0,5,0,6,16,573
CLN_00452,2026-06-03,8,4,3,0,3,1,0,1,807
CLN_00453,2026-06-03,1,10,0,0,1,0,1,1,508
CLN_00454,2026-06-03,3,7,0,0,1,1,0,14,609
CLN_00455,2026-06-03,2,5,4,0,2,0,3,8,605
CLN_00456,2026-06-03,2,4,2,0,2,0,22,15,252
CLN_00457,2026-06-03,3,7,4,0,1,1,4,38,695
CLN_00458,2026-06-03,2,1,3,0,2,2,1,8,427
CLN_00459,2026-06-03,1,147,0,0,1,1,2,7,651
CLN_00460,2026-06-03,1,0,0,0,5,0,3,10,336
CLN_00461,2026-06-03,26,9,1,176,5,0,1,44,98
CLN_00462,2026-06-03,2,8,0,0,1,1,5,26,190
CLN_00463,2026-06-03,2,27,4,0,2,0,2,13,273
CLN_00464,2026-06-03,2,157,0,0,1,0,3,54,692
CLN_00465,2026-06-03,3,97,6,0,3,0,3,36,706
CLN_00466,2026-06-03,4,0,0,0,5,0,8,14,408
CLN_00467,2026-06-03,5,52,1,0,4,0,1,3,237
CLN_00468,2026-06-03,5,12,3,0,3,1,4,10,864
CLN_00469,2026-06-03,2,1,0,0,2,0,16,3,175
CLN_00470,2026-06-03,2,3,2,0,3,1,1,15,555
CLN_00471,2026-06-03,3,127,8,183,3,0,1,16,62
CLN_00472,2026-06-03,1,14,0,0,2,1,2,16,252
CLN_00473,2026-06-03,1,6,0,0,1,0,4,4,702
CLN_00474,2026-06-03,9,62,0,0,2,1,3,7,532
CLN_00475,2026-06-03,8,12,0,0,1,0,0,13,443
CLN_00476,2026-06-03,2,4,1,0,2,1,1,34,632
CLN_00477,2026-06-03,6,10,2,0,1,0,5,7,349
CLN_00478,2026-06-03,6,150,1,0,3,0,6,53,769
CLN_00479,2026-06-03,50,87,0,191,5,1,3,7,818
CLN_00480,2026-06-03,7,9,1,0,3,2,7,5,269
CLN_00481,2026-06-03,5,14,2,201,4,1,4,40,209
CLN_00482,2026-06-03,1,2,1,0,1,0,3,34,899
CLN_00483,2026-06-03,0,33,0,0,2,0,1,11,378
CLN_00484,2026-06-03,4,3,0,0,1,0,6,53,611
CLN_00485,2026-06-03,1,11,2,0,2,0,7,15,721
CLN_00486,2026-06-03,1,13,0,0,1,1,4,6,812
CLN_00487,2026-06-03,3,1,1,0,1,0,20,8,764
CLN_00488,2026-06-03,1,1,0,0,1,0,1,2,763
CLN_00489,2026-06-03,15,13,8,0,2,0,5,4,536
CLN_00490,2026-06-03,6,14,3,0,4,0,2,8,696
CLN_00491,2026-06-03,2,2,0,0,2,1,3,4,151
CLN_00492,2026-06-03,7,130,0,0,2,1,5,8,478
CLN_00493,2026-06-03,2,3,0,0,3,1,3,3,310
CLN_00494,2026-06-03,1,110,0,0,1,1,3,14,204
CLN_00495,2026-06-03,13,138,0,0,2,2,1,15,607
CLN_00496,2026-06-03,8,4,3,0,1,0,1,4,848
CLN_00497,2026-06-03,1,0,1,0,1,0,4,10,96
CLN_00498,2026-06-03,3,4,5,0,5,0,8,23,141
CLN_00499,2026-06-03,1,3,2,0,2,0,3,7,373
CLN_00500,2026-06-03,1,7,4,0,4,1,7,2,442
CLN_00501,2026-06-03,8,6,0,0,1,1,2,9,832
CLN_00502,2026-06-03,10,8,0,0,1,1,1,15,246
CLN_00503,2026-06-03,1,56,2,0,1,0,5,44,490
CLN_00504,2026-06-03,8,9,6,0,2,0,1,5,654
CLN_00505,2026-06-03,2,44,0,0,4,0,3,6,875
CLN_00506,2026-06-03,1,7,0,0,1,0,13,25,143
CLN_00507,2026-06-03,2,7,1,0,1,2,2,6,64
CLN_00508,2026-06-03,1,11,0,0,3,1,3,8,748
CLN_00509,2026-06-03,3,0,1,0,4,1,0,2,393
CLN_00510,2026-06-03,1,9,0,183,1,0,7,16,44
CLN_00511,2026-06-03,4,9,6,0,1,0,9,8,194
CLN_00512,2026-06-03,3,5,6,0,4,0,4,25,336
CLN_00513,2026-06-03,2,8,4,0,3,0,2,5,868
CLN_00514,2026-06-03,2,41,3,0,3,0,4,1,248
CLN_00515,2026-06-03,2,13,0,169,1,0,3,3,127
CLN_00516,2026-06-03,9,9,4,0,3,0,5,5,571
CLN_00517,2026-06-03,4,8,4,0,3,1,2,8,382
CLN_00518,2026-06-03,1,14,0,0,1,0,2,30,517
CLN_00519,2026-06-03,3,120,4,0,4,0,10,1,659
CLN_00520,2026-06-03,4,3,0,0,2,0,4,0,242
CLN_00521,2026-06-03,1,6,0,0,1,0,3,21,295
CLN_00522,2026-06-03,6,14,1,0,1,0,0,72,666
CLN_00523,2026-06-03,3,10,7,0,5,0,29,8,653
CLN_00524,2026-06-03,3,3,1,0,2,1,18,21,102
CLN_00525,2026-06-03,1,7,1,0,2,0,1,10,414
CLN_00526,2026-06-03,1,8,2,0,4,0,2,10,820
CLN_00527,2026-06-03,0,8,1,0,3,1,3,3,783
CLN_00528,2026-06-03,3,13,3,0,2,1,2,22,853
CLN_00529,2026-06-03,3,51,1,183,1,0,8,5,184
CLN_00530,2026-06-03,1,14,0,0,2,0,0,1,368
CLN_00531,2026-06-03,5,135,0,0,1,2,1,11,49
CLN_00532,2026-06-03,1,6,1,0,3,0,2,14,793
CLN_00533,2026-06-03,2,52,1,0,1,0,4,6,168
CLN_00534,2026-06-03,1,7,0,0,3,0,1,4,825
CLN_00535,2026-06-03,2,11,1,0,1,0,4,3,473
CLN_00536,2026-06-03,3,38,2,0,2,0,9,10,247
CLN_00537,2026-06-03,1,10,2,0,3,0,1,2,502
CLN_00538,2026-06-03,1,116,1,0,3,0,5,7,675
CLN_00539,2026-06-03,9,63,1,0,2,0,7,7,306
CLN_00540,2026-06-03,2,8,2,0,4,1,4,12,523
CLN_00541,2026-06-03,7,14,1,0,2,0,1,100,165
CLN_00542,2026-06-03,1,120,1,0,1,0,1,5,627
CLN_00543,2026-06-03,10,11,4,170,6,0,39,26,898
CLN_00544,2026-06-03,10,10,3,161,1,0,1,12,147
CLN_00545,2026-06-03,0,155,0,177,3,0,2,12,518
CLN_00546,2026-06-03,1,1,1,0,2,0,0,10,261
CLN_00547,2026-06-03,3,6,1,0,1,2,3,17,130
CLN_00548,2026-06-03,2,134,1,0,1,0,19,3,114
CLN_00549,2026-06-03,3,2,1,0,1,0,7,6,836
CLN_00550,2026-06-03,3,0,0,0,7,1,9,35,96
CLN_00551,2026-06-03,2,9,0,0,2,0,0,1,345
CLN_00552,2026-06-03,2,13,1,0,1,0,4,28,414
CLN_00553,2026-06-03,5,6,1,0,2,0,6,4,894
CLN_00554,2026-06-03,6,109,0,0,2,0,9,22,780
CLN_00555,2026-06-03,3,9,0,0,2,0,0,7,221
CLN_00556,2026-06-03,3,10,1,0,3,1,18,11,118
CLN_00557,2026-06-03,1,4,0,0,1,0,0,5,46
CLN_00558,2026-06-03,2,4,2,0,1,1,3,6,368
CLN_00559,2026-06-03,7,11,4,0,4,0,5,55,112
CLN_00560,2026-06-03,1,5,0,0,1,0,17,6,597
CLN_00561,2026-06-03,2,3,1,0,1,0,0,4,291
CLN_00562,2026-06-03,29,7,6,0,5,1,1,4,832
CLN_00563,2026-06-03,4,42,1,0,1,0,2,6,232
CLN_00564,2026-06-03,4,3,3,0,2,0,2,10,626
CLN_00565,2026-06-03,8,13,4,0,3,0,14,15,873
CLN_00566,2026-06-03,2,0,2,0,3,1,2,2,612
CLN_00567,2026-06-03,1,12,3,0,5,1,21,47,386
CLN_00568,2026-06-03,2,105,0,197,3,2,4,22,92
CLN_00569,2026-06-03,1,5,0,0,1,0,1,2,89
CLN_00570,2026-06-03,2,3,2,0,1,0,1,10,227
CLN_00571,2026-06-03,4,22,10,0,6,0,1,4,417
CLN_00572,2026-06-03,15,2,7,0,5,2,1,65,371
CLN_00573,2026-06-03,5,0,3,0,2,1,2,33,91
CLN_00574,2026-06-03,2,14,1,179,2,0,3,8,658
CLN_00575,2026-06-03,4,162,2,0,2,1,60,2,95
CLN_00576,2026-06-03,0,146,3,0,3,2,6,10,121
CLN_00577,2026-06-03,3,9,1,0,5,0,4,3,548
CLN_00578,2026-06-03,4,4,0,0,2,0,4,4,619
CLN_00579,2026-06-03,1,1,6,0,4,0,0,0,792
CLN_00580,2026-06-03,5,12,0,171,2,0,0,3,736
CLN_00581,2026-06-03,4,10,0,203,1,1,3,36,495
CLN_00582,2026-06-03,1,7,0,0,1,0,26,19,885
CLN_00583,2026-06-03,3,8,0,0,2,0,1,1,770
CLN_00584,2026-06-03,25,2,5,0,3,0,8,46,679
CLN_00585,2026-06-03,4,3,0,183,2,0,20,10,279
CLN_00586,2026-06-03,3,11,3,0,2,0,2,4,877
CLN_00587,2026-06-03,1,99,3,0,3,0,5,4,842
CLN_00588,2026-06-03,1,14,3,0,3,1,15,5,834
CLN_00589,2026-06-03,4,51,1,0,1,0,2,4,344
CLN_00590,2026-06-03,1,0,1,0,2,0,12,7,41
CLN_00591,2026-06-03,4,0,2,0,3,0,3,4,38
CLN_00592,2026-06-03,4,14,4,0,8,0,4,24,796
CLN_00593,2026-06-03,7,7,3,0,6,0,1,47,126
CLN_00594,2026-06-03,8,18,0,174,6,0,1,24,732
CLN_00595,2026-06-03,12,141,3,0,3,0,10,3,371
CLN_00596,2026-06-03,1,2,0,0,1,0,0,3,312
CLN_00597,2026-06-03,2,13,0,202,3,1,3,17,424
CLN_00598,2026-06-03,2,5,4,0,2,0,6,6,825
CLN_00599,2026-06-03,1,11,1,0,2,1,1,3,889
CLN_00600,2026-06-03,7,60,8,0,6,0,12,5,225
CLN_00601,2026-06-03,5,9,0,0,2,1,2,3,895
CLN_00602,2026-06-03,1,10,0,188,1,0,2,25,283
CLN_00603,2026-06-03,4,99,0,0,1,1,0,5,672
CLN_00604,2026-06-03,9,5,7,0,3,0,4,13,649
CLN_00605,2026-06-03,4,12,2,0,4,1,4,13,518
CLN_00606,2026-06-03,14,183,2,0,3,2,0,11,404
CLN_00607,2026-06-03,3,12,1,0,5,0,11,24,399
CLN_00608,2026-06-03,1,13,3,0,1,0,3,2,516
CLN_00609,2026-06-03,1,58,3,0,6,1,26,108,305
CLN_00610,2026-06-03,17,12,1,175,3,0,3,11,579
CLN_00611,2026-06-03,5,3,4,0,1,0,13,11,77
CLN_00612,2026-06-03,5,14,6,0,2,0,9,6,503
CLN_00613,2026-06-03,2,3,0,0,1,0,5,2,184
CLN_00614,2026-06-03,1,0,4,0,2,0,1,8,769
CLN_00615,2026-06-03,22,12,2,0,1,1,8,27,365
CLN_00616,2026-06-03,5,13,0,0,4,0,8,9,559
CLN_00617,2026-06-03,3,68,9,0,2,1,4,6,577
CLN_00618,2026-06-03,4,9,0,0,2,0,1,1,442
CLN_00619,2026-06-03,4,12,2,0,4,0,3,22,683
CLN_00620,2026-06-03,2,5,0,0,1,0,1,14,321
CLN_00621,2026-06-03,3,19,6,0,5,1,15,24,342
CLN_00622,2026-06-03,5,1,2,0,4,0,6,13,399
CLN_00623,2026-06-03,10,3,3,0,3,0,2,3,448
CLN_00624,2026-06-03,6,13,0,0,1,0,1,11,612
CLN_00625,2026-06-03,7,13,2,0,1,0,3,17,184
CLN_00626,2026-06-03,2,42,0,0,3,0,21,10,168
CLN_00627,2026-06-03,2,159,3,208,4,0,3,2,765
CLN_00628,2026-06-03,3,13,5,0,3,0,3,8,340
CLN_00629,2026-06-03,2,6,2,0,2,0,2,2,880
CLN_00630,2026-06-03,5,8,1,0,1,0,1,4,862
CLN_00631,2026-06-03,0,8,0,171,1,1,3,22,74
CLN_00632,2026-06-03,18,6,6,0,6,0,22,35,707
CLN_00633,2026-06-03,4,5,4,0,5,0,5,9,194
CLN_00634,2026-06-03,3,11,0,0,2,0,35,22,607
CLN_00635,2026-06-03,1,53,5,0,3,0,9,4,858
CLN_00636,2026-06-03,1,8,0,0,2,0,5,5,464
CLN_00637,2026-06-03,7,7,0,171,1,1,7,3,421
CLN_00638,2026-06-03,2,13,0,0,1,0,1,13,473
CLN_00639,2026-06-03,1,124,0,0,2,0,2,31,599
CLN_00640,2026-06-03,1,5,1,0,1,1,2,22,351
CLN_00641,2026-06-03,2,169,2,184,2,1,2,32,633
CLN_00642,2026-06-03,15,2,6,0,2,0,0,12,630
CLN_00643,2026-06-03,2,0,4,0,3,0,0,15,240
CLN_00644,2026-06-03,1,144,4,0,3,0,5,7,707
CLN_00645,2026-06-03,2,5,0,0,1,0,19,0,542
CLN_00646,2026-06-03,4,119,6,157,4,1,2,9,124
CLN_00647,2026-06-03,0,1,2,0,1,0,15,10,348
CLN_00648,2026-06-03,3,4,7,0,1,0,2,6,574
CLN_00649,2026-06-03,5,145,0,0,4,1,6,33,92
CLN_00650,2026-06-03,7,2,0,0,4,0,9,3,441
CLN_00651,2026-06-03,18,7,10,0,3,0,3,6,897
CLN_00652,2026-06-03,13,8,3,0,4,0,1,30,741
CLN_00653,2026-06-03,2,35,2,0,1,2,9,7,179
CLN_00654,2026-06-03,1,8,2,0,2,0,1,54,351
CLN_00655,2026-06-03,25,1,2,0,4,0,13,7,128
CLN_00656,2026-06-03,3,9,3,0,3,0,2,11,623
CLN_00657,2026-06-03,4,3,0,0,4,0,17,27,713
CLN_00658,2026-06-03,3,2,1,0,3,0,0,43,836
CLN_00659,2026-06-03,3,6,1,0,2,0,1,6,145
CLN_00660,2026-06-03,2,4,0,194,1,1,5,8,240
CLN_00661,2026-06-03,1,118,0,0,1,0,1,5,484
CLN_00662,2026-06-03,2,7,3,0,3,1,2,15,357
CLN_00663,2026-06-03,4,3,3,0,4,0,5,7,643
CLN_00664,2026-06-03,2,59,1,0,3,2,7,16,220
CLN_00665,2026-06-03,2,167,7,0,3,0,3,16,30
CLN_00666,2026-06-03,3,8,7,180,2,1,3,14,741
CLN_00667,2026-06-03,2,8,0,0,1,0,20,9,887
CLN_00668,2026-06-03,22,3,5,181,3,1,1,9,852
CLN_00669,2026-06-03,0,8,2,0,1,0,1,14,793
CLN_00670,2026-06-03,5,8,0,0,2,0,0,6,816
CLN_00671,2026-06-03,8,14,2,0,2,0,1,21,554
CLN_00672,2026-06-03,1,13,0,0,3,0,4,3,719
CLN_00673,2026-06-03,2,19,2,200,1,0,3,4,62
CLN_00674,2026-06-03,1,3,1,0,2,0,4,10,281
CLN_00675,2026-06-03,1,86,0,0,1,0,1,2,588
CLN_00676,2026-06-03,1,99,0,0,1,1,2,7,68
CLN_00677,2026-06-03,2,82,1,0,3,0,3,10,36
CLN_00678,2026-06-03,9,13,2,0,1,0,2,3,133
CLN_00679,2026-06-03,6,14,1,0,3,2,2,3,749
CLN_00680,2026-06-03,18,1,0,0,4,0,4,17,229
CLN_00681,2026-06-03,4,84,0,0,2,0,4,11,317
CLN_00682,2026-06-03,2,14,4,0,8,0,5,17,615
CLN_00683,2026-06-03,2,20,1,0,3,0,2,11,890
CLN_00684,2026-06-03,3,4,0,0,3,0,2,3,552
CLN_00685,2026-06-03,1,8,0,0,3,0,7,6,757
CLN_00686,2026-06-03,7,9,3,0,1,1,6,21,429
CLN_00687,2026-06-03,3,147,4,188,1,1,2,8,269
CLN_00688,2026-06-03,3,10,1,0,3,0,48,74,428
CLN_00689,2026-06-03,7,0,1,0,3,0,1,5,724
CLN_00690,2026-06-03,4,11,2,0,1,0,17,12,211
CLN_00691,2026-06-03,5,72,7,0,2,0,10,2,51
CLN_00692,2026-06-03,8,6,2,0,2,0,2,17,57
CLN_00693,2026-06-03,1,3,1,0,1,0,4,4,788
CLN_00694,2026-06-03,6,32,3,0,1,1,4,0,92
CLN_00695,2026-06-03,5,2,0,0,3,0,1,8,515
CLN_00696,2026-06-03,2,3,0,0,2,1,2,3,245
CLN_00697,2026-06-03,5,0,1,0,4,1,0,11,82
CLN_00698,2026-06-03,1,51,5,0,3,0,2,14,455
CLN_00699,2026-06-03,8,14,3,0,1,0,1,36,304
CLN_00700,2026-06-03,2,6,2,171,2,0,0,10,541
CLN_00701,2026-06-03,2,179,0,0,6,0,2,10,585
CLN_00702,2026-06-03,7,10,2,0,1,3,5,24,577
CLN_00703,2026-06-03,2,10,6,0,2,0,3,11,145
CLN_00704,2026-06-03,1,8,1,0,2,0,0,5,493
CLN_00705,2026-06-03,1,3,8,0,3,0,1,86,898
CLN_00706,2026-06-03,6,102,0,193,3,0,6,14,216
CLN_00707,2026-06-03,1,12,0,186,2,0,13,28,404
CLN_00708,2026-06-03,12,134,0,0,2,0,5,15,118
CLN_00709,2026-06-03,0,109,2,0,4,1,3,33,131
CLN_00710,2026-06-03,16,2,2,0,4,2,4,9,170
CLN_00711,2026-06-03,2,0,0,0,1,0,5,1,820
CLN_00712,2026-06-03,6,1,2,0,2,1,7,18,115
CLN_00713,2026-06-03,2,7,15,0,4,0,9,27,76
CLN_00714,2026-06-03,3,157,1,0,1,0,1,3,183
CLN_00715,2026-06-03,4,10,4,0,4,0,10,9,563
CLN_00716,2026-06-03,7,11,1,0,1,0,2,8,472
CLN_00717,2026-06-03,3,25,3,0,2,0,1,3,633
CLN_00718,2026-06-03,3,121,3,0,2,0,2,2,787
CLN_00719,2026-06-03,1,126,1,0,1,2,4,4,570
CLN_00720,2026-06-03,4,10,0,192,3,3,4,14,172
CLN_00721,2026-06-03,4,44,6,0,1,0,1,2,790
CLN_00722,2026-06-03,1,0,2,157,4,1,8,16,396
CLN_00723,2026-06-03,2,5,3,172,1,0,3,52,552
CLN_00724,2026-06-03,4,175,0,0,1,0,2,10,62
CLN_00725,2026-06-03,6,3,0,0,8,0,2,30,731
CLN_00726,2026-06-03,2,11,1,0,2,0,1,8,590
CLN_00727,2026-06-03,3,2,2,0,1,0,6,5,894
CLN_00728,2026-06-03,7,25,4,0,2,0,5,10,666
CLN_00729,2026-06-03,1,7,0,149,1,0,2,5,589
CLN_00730,2026-06-03,1,2,2,0,2,0,6,7,855
CLN_00731,2026-06-03,3,5,0,0,2,0,2,3,209
CLN_00732,2026-06-03,2,79,2,0,1,0,9,28,86
CLN_00733,2026-06-03,3,66,0,0,1,0,0,4,418
CLN_00734,2026-06-03,1,21,1,0,3,0,5,2,797
CLN_00735,2026-06-03,12,125,3,0,2,0,7,35,321
CLN_00736,2026-06-03,5,95,0,157,5,0,1,35,97
CLN_00737,2026-06-03,3,10,2,0,1,0,1,7,341
CLN_00738,2026-06-03,6,10,0,0,2,1,3,8,858
CLN_00739,2026-06-03,12,0,0,0,1,0,1,25,239
CLN_00740,2026-06-03,7,90,0,0,1,0,3,15,179
CLN_00741,2026-06-03,0,66,0,0,1,1,2,14,226
CLN_00742,2026-06-03,2,7,4,0,2,0,4,5,426
CLN_00743,2026-06-03,1,179,0,0,1,0,0,17,724
CLN_00744,2026-06-03,4,11,3,0,2,0,0,7,680
CLN_00745,2026-06-03,6,7,2,192,1,1,1,88,56
CLN_00746,2026-06-03,2,143,1,0,4,1,6,12,61
CLN_00747,2026-06-03,2,2,0,0,2,0,5,5,124
CLN_00748,2026-06-03,1,8,4,0,2,0,1,16,283
CLN_00749,2026-06-03,4,8,10,0,4,0,8,19,845
CLN_00750,2026-06-03,2,13,2,183,7,1,3,15,52
CLN_00751,2026-06-03,2,11,3,177,2,0,4,10,294
CLN_00752,2026-06-03,1,0,3,0,1,0,0,44,601
CLN_00753,2026-06-03,2,11,3,0,4,0,9,15,336
CLN_00754,2026-06-03,5,5,0,0,2,1,7,10,891
CLN_00755,2026-06-03,1,11,1,0,2,0,1,4,875
CLN_00756,2026-06-03,26,71,0,0,2,0,2,7,521
CLN_00757,2026-06-03,4,122,1,0,1,0,3,41,635
CLN_00758,2026-06-03,3,2,0,0,2,0,3,23,535
CLN_00759,2026-06-03,1,47,1,0,1,0,2,17,123
CLN_00760,2026-06-03,5,14,2,0,2,0,3,9,464
CLN_00761,2026-06-03,1,11,0,190,1,1,0,17,465
CLN_00762,2026-06-03,3,130,2,0,2,2,4,6,489
CLN_00763,2026-06-03,25,135,0,0,2,0,5,1,429
CLN_00764,2026-06-03,3,135,0,0,1,0,2,7,828
CLN_00765,2026-06-03,10,0,2,0,3,1,39,5,611
CLN_00766,2026-06-03,2,8,4,0,1,0,2,8,838
CLN_00767,2026-06-03,3,11,1,0,2,0,11,2,231
CLN_00768,2026-06-03,13,9,1,0,1,1,20,1,852
CLN_00769,2026-06-03,1,13,1,0,1,0,2,1,267
CLN_00770,2026-06-03,9,6,0,0,1,1,2,4,495
CLN_00771,2026-06-03,4,6,0,0,2,0,1,2,420
CLN_00772,2026-06-03,2,132,0,0,2,0,4,4,135
CLN_00773,2026-06-03,5,12,0,0,4,0,6,4,424
CLN_00774,2026-06-03,6,9,2,0,1,1,9,18,44
CLN_00775,2026-06-03,6,2,0,0,3,1,3,8,543
CLN_00776,2026-06-03,1,0,0,0,1,0,3,3,640
CLN_00777,2026-06-03,1,158,0,0,1,0,0,5,648
CLN_00778,2026-06-03,2,13,0,0,2,0,1,10,407
CLN_00779,2026-06-03,3,17,0,0,6,1,3,10,495
CLN_00780,2026-06-03,8,183,4,0,3,0,6,5,543
CLN_00781,2026-06-03,4,13,2,0,1,0,11,2,718
CLN_00782,2026-06-03,1,117,1,0,4,2,4,2,78
CLN_00783,2026-06-03,7,13,14,0,3,2,10,32,425
CLN_00784,2026-06-03,3,11,0,0,1,0,3,9,527
CLN_00785,2026-06-03,6,12,1,172,4,0,18,21,280
CLN_00786,2026-06-03,5,8,0,0,1,0,8,8,481
CLN_00787,2026-06-03,4,4,3,0,1,0,1,9,295
CLN_00788,2026-06-03,3,5,0,0,1,2,20,7,772
CLN_00789,2026-06-03,3,8,3,0,4,0,2,11,626
CLN_00790,2026-06-03,1,0,3,0,4,0,1,10,878
CLN_00791,2026-06-03,3,7,0,0,1,0,0,3,616
CLN_00792,2026-06-03,7,112,0,0,6,0,10,16,133
CLN_00793,2026-06-03,4,141,0,172,1,0,1,2,782
CLN_00794,2026-06-03,1,3,0,0,2,0,0,6,577
CLN_00795,2026-06-03,1,2,10,0,2,1,4,9,465
CLN_00796,2026-06-03,7,0,1,0,2,0,10,6,673
CLN_00797,2026-06-03,3,6,3,0,2,1,2,7,570
CLN_00798,2026-06-03,5,175,0,0,2,1,5,31,445
CLN_00799,2026-06-03,3,59,0,0,4,1,7,8,709
CLN_00800,2026-06-03,2,9,1,0,3,1,0,25,38
CLN_00801,2026-06-03,11,5,7,0,2,2,1,8,679
CLN_00802,2026-06-03,2,5,0,0,2,0,2,31,54
CLN_00803,2026-06-03,7,5,10,0,5,0,9,98,499
CLN_00804,2026-06-03,1,10,0,0,1,0,0,6,610
CLN_00805,2026-06-03,3,12,2,0,3,0,6,2,863
CLN_00806,2026-06-03,1,12,0,0,2,0,2,11,162
CLN_00807,2026-06-03,3,10,0,196,1,0,4,69,877
CLN_00808,2026-06-03,1,13,0,0,1,0,1,21,499
CLN_00809,2026-06-03,6,12,0,0,2,0,8,1,304
CLN_00810,2026-06-03,1,74,0,186,4,0,1,3,114
CLN_00811,2026-06-03,3,1,2,0,2,0,3,3,82
CLN_00812,2026-06-03,2,4,2,0,2,1,5,11,860
CLN_00813,2026-06-03,7,9,0,0,2,1,5,12,732
CLN_00814,2026-06-03,2,2,0,0,1,1,34,7,234
CLN_00815,2026-06-03,9,10,2,0,2,1,7,7,197
CLN_00816,2026-06-03,1,19,4,0,2,0,1,18,882
CLN_00817,2026-06-03,4,6,1,0,1,1,1,25,254
CLN_00818,2026-06-03,6,6,0,0,1,2,13,18,199
CLN_00819,2026-06-03,3,8,4,0,1,1,1,7,571
CLN_00820,2026-06-03,7,141,4,0,3,1,7,4,526
CLN_00821,2026-06-03,2,4,2,0,1,0,0,2,767
CLN_00822,2026-06-03,16,10,1,0,2,1,1,4,806
CLN_00823,2026-06-03,14,127,1,0,2,0,1,6,858
CLN_00824,2026-06-03,1,165,0,0,1,0,1,1,134
CLN_00825,2026-06-03,3,11,1,0,1,0,2,2,78
CLN_00826,2026-06-03,10,3,1,0,2,0,1,11,289
CLN_00827,2026-06-03,7,0,0,0,2,0,1,6,412
CLN_00828,2026-06-03,2,3,1,166,3,1,4,35,341
CLN_00829,2026-06-03,1,18,0,0,1,2,8,7,258
CLN_00830,2026-06-03,2,83,1,0,1,0,2,5,194
CLN_00831,2026-06-03,1,49,0,0,1,1,3,2,741
CLN_00832,2026-06-03,2,168,3,0,2,0,28,5,95
CLN_00833,2026-06-03,2,4,9,0,2,0,6,25,444
CLN_00834,2026-06-03,3,167,8,0,3,0,2,10,120
CLN_00835,2026-06-03,3,59,2,0,1,0,1,29,329
CLN_00836,2026-06-03,3,96,1,0,3,2,2,9,731
CLN_00837,2026-06-03,10,9,3,0,1,1,1,35,363
CLN_00838,2026-06-03,2,13,8,0,3,0,1,4,626
CLN_00839,2026-06-03,6,74,2,0,1,0,2,16,353
CLN_00840,2026-06-03,2,46,0,0,2,0,2,9,488
CLN_00841,2026-06-03,3,8,0,0,1,0,2,6,683
CLN_00842,2026-06-03,7,13,0,0,4,0,9,7,537
CLN_00843,2026-06-03,1,10,2,0,2,0,1,17,705
CLN_00844,2026-06-03,4,105,3,0,1,0,2,3,233
CLN_00845,2026-06-03,4,3,1,0,3,0,1,2,660
CLN_00846,2026-06-03,6,2,3,0,1,0,5,30,836
CLN_00847,2026-06-03,4,157,1,0,1,1,2,5,543
CLN_00848,2026-06-03,16,11,1,0,2,0,0,4,655
CLN_00849,2026-06-03,2,8,7,148,1,0,6,5,247
CLN_00850,2026-06-03,1,8,0,0,2,0,2,2,134
CLN_00851,2026-06-03,2,10,4,0,1,0,13,13,161
CLN_00852,2026-06-03,2,6,2,0,3,1,0,3,145
CLN_00853,2026-06-03,2,4,1,0,2,3,22,5,271
CLN_00854,2026-06-03,5,7,2,0,2,0,1,19,837
CLN_00855,2026-06-03,9,6,0,0,3,0,2,4,719
CLN_00856,2026-06-03,3,6,3,0,5,0,4,8,449
CLN_00857,2026-06-03,2,11,0,0,3,0,2,9,100
CLN_00858,2026-06-03,5,12,2,0,3,1,6,17,770
CLN_00859,2026-06-03,2,6,12,170,4,0,2,20,681
CLN_00860,2026-06-03,5,2,2,0,2,0,7,30,54
CLN_00861,2026-06-03,3,1,1,0,2,0,9,52,112
CLN_00862,2026-06-03,1,9,0,0,3,0,5,26,606
CLN_00863,2026-06-03,14,11,2,0,5,2,11,1,320
CLN_00864,2026-06-03,17,11,0,0,5,1,12,90,119
CLN_00865,2026-06-03,1,1,0,0,1,2,4,37,678
CLN_00866,2026-06-03,3,0,6,0,3,1,1,6,84
