clinician_id,annual_patient_volume,revenue_band,num_locations,has_billing_system,accepts_insurance,is_group_practice
CLN_00564,28401,<$1M,2,0,1,1
CLN_00565,1543,$20M-$100M,2,0,1,1
CLN_00566,764,$5M-$20M,1,1,0,1
CLN_00567,5519,$5M-$20M,3,1,1,1
CLN_00568,37934,$20M-$100M,1,0,1,1
CLN_00569,405,$100M+,4,1,1,1
CLN_00570,1148,$1M-$5M,6,0,0,1
CLN_00571,5247,$5M-$20M,1,1,1,1
CLN_00572,2711,$1M-$5M,2,1,1,1
CLN_00573,5635,$20M-$100M,1,1,1,1
CLN_00574,130,$5M-$20M,1,1,1,0
CLN_00575,143,$1M-$5M,1,1,1,0
CLN_00576,2345,$5M-$20M,3,0,1,1
CLN_00577,1289,$1M-$5M,1,1,1,1
CLN_00578,191,$20M-$100M,1,1,1,0
CLN_00579,870,<$1M,1,1,1,1
CLN_00580,166,$1M-$5M,1,1,0,0
CLN_00581,1117,<$1M,1,0,1,1
CLN_00582,315,$1M-$5M,1,1,0,0
CLN_00583,214,$5M-$20M,1,0,1,0
CLN_00584,8588,$5M-$20M,5,0,1,1
CLN_00585,20147,$5M-$20M,1,1,1,1
CLN_00586,2357,$1M-$5M,2,0,1,1
CLN_00587,164,$5M-$20M,1,1,1,0
CLN_00588,643,<$1M,2,1,1,1
CLN_00589,319,<$1M,1,1,0,0
CLN_00590,236,$1M-$5M,1,1,1,0
CLN_00591,3540,$1M-$5M,6,0,1,1
CLN_00592,296819,$20M-$100M,2,1,0,1
CLN_00593,91476,$1M-$5M,2,1,1,1
CLN_00594,114566,<$1M,1,1,1,1
CLN_00595,12384,$1M-$5M,7,0,1,1
CLN_00596,187,$20M-$100M,1,1,1,0
CLN_00597,1499,<$1M,3,0,1,1
CLN_00598,5764,$1M-$5M,5,0,0,1
CLN_00599,174,$20M-$100M,1,1,0,0
CLN_00600,38710,$5M-$20M,9,1,1,1
CLN_00601,2118,$1M-$5M,4,0,1,1
CLN_00602,329,$1M-$5M,4,1,1,1
CLN_00603,139,$1M-$5M,1,1,1,0
CLN_00604,2866,$5M-$20M,5,0,1,1
CLN_00605,907,$5M-$20M,2,1,1,1
CLN_00606,4246,<$1M,6,1,1,1
CLN_00607,29798,$5M-$20M,1,1,1,1
CLN_00608,1173,$20M-$100M,5,1,1,1
CLN_00609,26329,<$1M,9,1,1,1
CLN_00610,46794,$1M-$5M,3,1,1,1
CLN_00611,621,$1M-$5M,2,0,1,1
CLN_00612,9418,<$1M,1,0,1,1
CLN_00613,237,$20M-$100M,1,1,1,0
CLN_00614,585,$5M-$20M,2,1,1,1
CLN_00615,541,$1M-$5M,1,0,1,1
CLN_00616,38741,$20M-$100M,1,1,1,1
CLN_00617,1036,$1M-$5M,1,1,0,1
CLN_00618,244,$1M-$5M,1,0,1,0
CLN_00619,454,<$1M,5,1,1,1
CLN_00620,138,<$1M,1,1,1,0
CLN_00621,49799,<$1M,5,1,1,1
CLN_00622,5439,<$1M,1,1,0,1
CLN_00623,81,$1M-$5M,1,0,1,0
CLN_00624,233,$1M-$5M,1,0,0,0
CLN_00625,327,$5M-$20M,1,0,0,0
CLN_00626,4121,$5M-$20M,5,0,1,1
CLN_00627,10791,<$1M,4,1,1,1
CLN_00628,891,$1M-$5M,1,1,1,1
CLN_00629,692,$1M-$5M,1,1,0,0
CLN_00630,970,$100M+,1,1,0,0
CLN_00631,339,<$1M,1,1,0,0
CLN_00632,31525,$20M-$100M,5,1,0,1
CLN_00633,23557,$5M-$20M,3,1,1,1
CLN_00634,7009,<$1M,1,0,1,1
CLN_00635,700,$5M-$20M,1,1,0,1
CLN_00636,978,<$1M,1,0,1,1
CLN_00637,16947,$1M-$5M,3,1,1,1
CLN_00638,133,<$1M,1,0,1,0
CLN_00639,289,$5M-$20M,1,1,1,0
CLN_00640,68,<$1M,1,1,0,0
CLN_00641,2040,$1M-$5M,5,0,1,1
CLN_00642,11310,$1M-$5M,2,1,1,1
CLN_00643,814,$5M-$20M,7,1,1,1
CLN_00644,1221,$1M-$5M,8,0,1,1
CLN_00645,1801,$1M-$5M,3,1,1,1
CLN_00646,24796,<$1M,1,1,1,1
CLN_00647,1158,$1M-$5M,6,1,0,1
CLN_00648,1292,$100M+,2,1,0,1
CLN_00649,95281,<$1M,5,1,1,1
CLN_00650,3737,<$1M,4,0,1,1
CLN_00651,4930,<$1M,7,1,0,1
CLN_00652,5711,<$1M,2,1,1,1
CLN_00653,710,<$1M,2,1,1,1
CLN_00654,2212,<$1M,1,1,1,1
CLN_00655,3648,$5M-$20M,9,1,1,1
CLN_00656,1294,$5M-$20M,2,0,1,1
CLN_00657,5596,<$1M,1,1,1,1
CLN_00658,1621,<$1M,5,1,1,1
CLN_00659,1367,<$1M,3,1,1,1
CLN_00660,167,$5M-$20M,1,1,1,0
CLN_00661,89,$1M-$5M,1,1,1,0
CLN_00662,1424,$1M-$5M,1,1,0,1
CLN_00663,7945,<$1M,4,1,1,1
CLN_00664,8089,$1M-$5M,5,0,0,1
CLN_00665,6420,$5M-$20M,1,0,1,1
CLN_00666,2021,$1M-$5M,3,1,1,1
CLN_00667,135,<$1M,1,1,0,0
CLN_00668,63554,<$1M,3,0,0,1
CLN_00669,9292,<$1M,1,1,1,1
CLN_00670,348,$1M-$5M,1,1,1,0
CLN_00671,688,$20M-$100M,3,1,1,1
CLN_00672,4832,<$1M,1,0,1,1
CLN_00673,2188,$20M-$100M,1,0,1,1
CLN_00674,244,$1M-$5M,1,1,1,0
CLN_00675,498,<$1M,1,1,1,0
CLN_00676,260,$5M-$20M,1,1,1,0
CLN_00677,24917,<$1M,1,1,0,1
CLN_00678,261,$1M-$5M,1,0,1,0
CLN_00679,2153,$1M-$5M,6,1,1,1
CLN_00680,62925,$20M-$100M,2,1,1,1
CLN_00681,129,$1M-$5M,1,1,1,0
CLN_00682,50707,<$1M,1,1,1,1
CLN_00683,3023,<$1M,2,1,1,1
CLN_00684,220,$1M-$5M,1,0,1,0
CLN_00685,177,$5M-$20M,1,1,0,0
CLN_00686,8471,<$1M,1,0,1,1
CLN_00687,7208,<$1M,1,0,0,1
CLN_00688,8581,$100M+,3,0,1,1
CLN_00689,5725,$1M-$5M,4,0,1,1
CLN_00690,794,$5M-$20M,2,0,1,1
CLN_00691,106788,$1M-$5M,1,1,1,1
CLN_00692,3051,$5M-$20M,1,0,1,1
CLN_00693,2399,<$1M,1,0,1,1
CLN_00694,3827,$1M-$5M,1,1,1,1
CLN_00695,618,<$1M,9,1,1,1
CLN_00696,817,<$1M,1,1,1,1
CLN_00697,4954,$1M-$5M,1,1,1,1
CLN_00698,5915,$20M-$100M,1,0,1,1
CLN_00699,6063,<$1M,9,1,0,1
CLN_00700,1108,$1M-$5M,1,1,0,1
CLN_00701,7713,$1M-$5M,1,1,1,1
CLN_00702,787,$5M-$20M,6,1,1,1
CLN_00703,10057,$1M-$5M,1,1,1,1
CLN_00704,162,$20M-$100M,1,0,1,0
CLN_00705,13101,<$1M,1,0,1,1
CLN_00706,7382,$20M-$100M,5,0,1,1
CLN_00707,634,$1M-$5M,7,1,1,1
CLN_00708,2147,$5M-$20M,4,0,1,1
CLN_00709,2567,<$1M,1,1,1,1
CLN_00710,5414,<$1M,1,1,1,1
CLN_00711,168,$5M-$20M,1,0,1,0
CLN_00712,87474,$1M-$5M,14,1,1,1
CLN_00713,4247,$5M-$20M,6,1,1,1
CLN_00714,206,$20M-$100M,1,1,1,0
CLN_00715,6670,$1M-$5M,1,0,1,1
CLN_00716,1471,$5M-$20M,1,1,1,1
CLN_00717,982,$1M-$5M,1,0,1,1
CLN_00718,1558,$5M-$20M,2,1,1,1
CLN_00719,192,<$1M,1,0,1,0
CLN_00720,4252,<$1M,2,1,1,1
CLN_00721,2293,<$1M,3,0,1,1
CLN_00722,2713,<$1M,2,1,1,1
CLN_00723,33931,$100M+,1,1,1,1
CLN_00724,234,<$1M,1,1,1,0
CLN_00725,24083,$1M-$5M,1,1,1,1
CLN_00726,319,$1M-$5M,1,0,1,0
CLN_00727,862,<$1M,7,1,1,1
CLN_00728,19584,$1M-$5M,2,1,1,1
CLN_00729,344,$5M-$20M,1,1,1,0
CLN_00730,999,<$1M,4,1,0,1
CLN_00731,2432,<$1M,1,0,1,1
CLN_00732,3339,$5M-$20M,4,1,0,1
CLN_00733,142,$5M-$20M,1,0,1,0
CLN_00734,857,$5M-$20M,1,1,1,1
CLN_00735,30949,$20M-$100M,2,1,1,1
CLN_00736,5958,$1M-$5M,1,1,1,1
CLN_00737,775,$1M-$5M,6,0,0,1
CLN_00738,848,$5M-$20M,1,1,1,1
CLN_00739,678,$20M-$100M,1,0,1,1
CLN_00740,886,$1M-$5M,1,1,1,1
CLN_00741,91,$20M-$100M,1,0,1,0
CLN_00742,14335,$5M-$20M,1,0,0,1
CLN_00743,394,<$1M,1,1,0,0
CLN_00744,3809,$5M-$20M,1,1,1,1
CLN_00745,7237,$5M-$20M,1,1,0,1
CLN_00746,5201,$5M-$20M,3,1,1,1
CLN_00747,101,$100M+,1,1,1,0
CLN_00748,1089,$5M-$20M,5,1,1,1
CLN_00749,179254,$20M-$100M,5,1,1,1
CLN_00750,30254,$100M+,1,1,1,1
CLN_00751,8318,$1M-$5M,5,1,1,1
CLN_00752,2441,<$1M,7,1,1,1
CLN_00753,26800,$5M-$20M,3,1,1,1
CLN_00754,352,$5M-$20M,1,1,1,0
CLN_00755,912,$1M-$5M,1,1,0,1
CLN_00756,1487,<$1M,1,1,1,1
CLN_00757,807,<$1M,4,1,1,1
CLN_00758,641,$20M-$100M,2,0,1,1
CLN_00759,166,<$1M,1,1,1,0
CLN_00760,1351,$5M-$20M,3,1,1,1
CLN_00761,695,$1M-$5M,1,1,1,0
CLN_00762,3397,$1M-$5M,1,0,1,1
CLN_00763,2278,$5M-$20M,1,1,1,1
CLN_00764,4586,<$1M,1,0,1,1
CLN_00765,5929,$20M-$100M,1,1,1,1
CLN_00766,1707,$5M-$20M,1,0,1,1
CLN_00767,2263,<$1M,1,1,1,1
CLN_00768,1278,$100M+,1,1,1,1
CLN_00769,228,<$1M,1,1,0,0
CLN_00770,138,$5M-$20M,1,1,1,0
CLN_00771,140,<$1M,1,1,0,0
CLN_00772,803,$20M-$100M,7,1,1,1
CLN_00773,1274,$1M-$5M,1,1,1,1
CLN_00774,792,$1M-$5M,4,1,1,1
CLN_00775,4353,$1M-$5M,14,1,1,1
CLN_00776,231,$5M-$20M,1,1,1,0
CLN_00777,140,$5M-$20M,1,1,1,0
CLN_00778,208,$5M-$20M,1,0,1,0
CLN_00779,2397,$100M+,6,1,0,1
CLN_00780,9463,<$1M,2,0,1,1
CLN_00781,9347,$20M-$100M,1,1,0,1
CLN_00782,579,<$1M,1,1,1,1
CLN_00783,18288,$20M-$100M,5,1,1,1
CLN_00784,365,$5M-$20M,1,1,1,0
CLN_00785,7828,<$1M,10,1,1,1
CLN_00786,247,$5M-$20M,1,1,1,0
CLN_00787,301,$1M-$5M,1,0,0,0
CLN_00788,177,$5M-$20M,1,0,1,0
CLN_00789,1367,<$1M,2,1,1,1
CLN_00790,3753,$20M-$100M,3,1,1,1
CLN_00791,362,$1M-$5M,1,1,1,0
CLN_00792,149870,<$1M,1,1,1,1
CLN_00793,2442,$20M-$100M,1,1,1,1
CLN_00794,121,<$1M,1,0,0,0
CLN_00795,539,$5M-$20M,1,1,1,1
CLN_00796,722,<$1M,2,0,1,1
CLN_00797,691,$5M-$20M,1,1,1,1
CLN_00798,1946,$1M-$5M,1,0,1,1
CLN_00799,1333,$5M-$20M,1,1,1,1
CLN_00800,802,$20M-$100M,1,1,1,0
CLN_00801,8194,$1M-$5M,4,1,1,1
CLN_00802,580,<$1M,1,0,1,1
CLN_00803,59720,<$1M,4,1,1,1
CLN_00804,324,<$1M,1,1,1,0
CLN_00805,7857,$20M-$100M,1,1,1,1
CLN_00806,262,<$1M,1,1,1,0
CLN_00807,1242,<$1M,5,1,1,1
CLN_00808,191,<$1M,1,1,1,0
CLN_00809,258,$5M-$20M,1,1,0,0
CLN_00810,2976,$5M-$20M,3,0,1,1
CLN_00811,5842,$5M-$20M,2,1,0,1
CLN_00812,834,$1M-$5M,1,1,1,1
CLN_00813,612,$5M-$20M,1,1,1,0
CLN_00814,97,<$1M,1,1,1,0
CLN_00815,8563,$5M-$20M,1,0,1,1
CLN_00816,1095,$1M-$5M,11,1,0,1
CLN_00817,699,<$1M,1,1,1,1
CLN_00818,915,$1M-$5M,12,1,1,1
CLN_00819,521,<$1M,1,1,1,1
CLN_00820,973,$5M-$20M,5,1,0,1
CLN_00821,3118,$5M-$20M,1,1,1,1
CLN_00822,10128,<$1M,6,1,1,1
CLN_00823,253,$1M-$5M,1,1,1,0
CLN_00824,489,$20M-$100M,1,0,1,0
CLN_00825,5411,$5M-$20M,1,1,1,1
CLN_00826,665,$1M-$5M,1,1,1,1
CLN_00827,317,<$1M,1,1,1,0
CLN_00828,3326,$20M-$100M,1,1,1,1
CLN_00829,104,$5M-$20M,1,0,1,0
CLN_00830,2058,$100M+,2,1,1,1
CLN_00831,138,$20M-$100M,1,1,0,0
CLN_00832,37148,$1M-$5M,2,1,1,1
CLN_00833,10733,$1M-$5M,1,1,1,1
CLN_00834,10533,$5M-$20M,1,0,1,1
CLN_00835,1124,<$1M,8,1,1,1
CLN_00836,667,<$1M,2,1,0,1
CLN_00837,784,$1M-$5M,1,0,1,1
CLN_00838,3094,<$1M,1,1,0,1
CLN_00839,854,$1M-$5M,6,1,1,1
CLN_00840,1853,$1M-$5M,1,1,1,1
CLN_00841,1384,<$1M,1,1,1,1
CLN_00842,5888,$20M-$100M,7,1,1,1
CLN_00843,1451,<$1M,3,1,1,1
CLN_00844,2468,$5M-$20M,5,0,1,1
CLN_00845,10845,$5M-$20M,2,0,1,1
CLN_00846,4559,<$1M,6,0,1,1
CLN_00847,1365,$20M-$100M,9,1,1,1
CLN_00848,226,$1M-$5M,1,0,1,0
CLN_00849,3092,$5M-$20M,5,0,1,1
CLN_00850,320,$1M-$5M,1,0,1,0
CLN_00851,5824,$5M-$20M,2,1,1,1
CLN_00852,464,$20M-$100M,2,1,1,1
CLN_00853,9588,$20M-$100M,2,1,0,1
CLN_00854,171,$20M-$100M,1,1,1,0
CLN_00855,2402,$1M-$5M,2,1,1,1
CLN_00856,60172,$1M-$5M,1,1,1,1
CLN_00857,2229,$20M-$100M,4,1,1,1
CLN_00858,5859,$20M-$100M,2,1,0,1
CLN_00859,6790,<$1M,1,0,1,1
CLN_00860,1260,$100M+,5,1,1,1
CLN_00861,2256,$1M-$5M,8,1,1,1
CLN_00862,3138,$1M-$5M,1,1,1,1
CLN_00863,17136,$5M-$20M,3,1,1,1
CLN_00864,3897,<$1M,2,1,1,1
CLN_00865,134,<$1M,1,0,1,0
CLN_00866,6765,$100M+,6,1,1,1
CLN_00867,6238,<$1M,1,0,0,1
CLN_00868,11799,$5M-$20M,6,1,0,1
CLN_00869,2149,<$1M,2,0,1,1
CLN_00870,1574,$20M-$100M,1,1,1,1
CLN_00871,3683,$5M-$20M,3,0,1,1
CLN_00872,23779,<$1M,6,1,1,1
CLN_00873,2153,<$1M,2,1,0,1
CLN_00874,149,$1M-$5M,1,1,1,0
CLN_00875,1660,$20M-$100M,5,1,1,1
CLN_00876,189,$5M-$20M,1,1,1,0
CLN_00877,935,$5M-$20M,1,1,1,1
CLN_00878,9122,$1M-$5M,5,1,0,1
CLN_00879,1097,<$1M,2,0,1,1
CLN_00880,38449,<$1M,1,1,0,1
CLN_00881,538,$5M-$20M,1,1,0,1
CLN_00882,141463,<$1M,1,0,1,1
CLN_00883,21693,$20M-$100M,1,1,0,1
CLN_00884,4750,<$1M,5,0,1,1
CLN_00885,29178,$1M-$5M,1,1,1,1
CLN_00886,961,<$1M,3,1,1,1
CLN_00887,117408,$5M-$20M,1,1,1,1
CLN_00888,260,<$1M,1,0,0,0
CLN_00889,588,$1M-$5M,1,0,0,1
CLN_00890,467,$5M-$20M,1,0,1,0
CLN_00891,2862,<$1M,3,1,0,1
CLN_00892,649,<$1M,1,0,1,1
CLN_00893,11539,$1M-$5M,1,0,1,1
CLN_00894,79020,<$1M,3,1,1,1
CLN_00895,7085,$5M-$20M,1,1,0,1
CLN_00896,730,$1M-$5M,8,1,1,1
CLN_00897,4180,$5M-$20M,1,1,1,1
CLN_00898,38879,$20M-$100M,1,1,0,1
CLN_00899,29728,$5M-$20M,1,1,1,1
CLN_00900,7249,$5M-$20M,1,0,1,1
CLN_00901,370,$5M-$20M,1,1,1,0
CLN_00902,1925,$1M-$5M,5,0,1,1
CLN_00903,510,$5M-$20M,5,1,1,1
CLN_00904,3915,<$1M,1,0,1,1
CLN_00905,129272,<$1M,9,1,1,1
CLN_00906,107793,$5M-$20M,1,1,1,1
CLN_00907,3613,$1M-$5M,1,0,0,1
CLN_00908,3085,$1M-$5M,1,0,1,1
CLN_00909,1454,$5M-$20M,2,0,1,1
CLN_00910,24886,$1M-$5M,18,0,1,1
CLN_00911,281,<$1M,1,1,1,0
CLN_00912,2624,$5M-$20M,3,1,1,1
CLN_00913,53129,$20M-$100M,1,0,1,1
CLN_00914,13568,$20M-$100M,2,1,1,1
CLN_00915,647,$1M-$5M,4,0,1,1
CLN_00916,5121,$1M-$5M,12,1,1,1
CLN_00917,6234,$1M-$5M,1,1,1,1
CLN_00918,261,<$1M,1,1,1,0
CLN_00919,92509,$5M-$20M,1,1,0,1
CLN_00920,67,$1M-$5M,1,1,1,0
CLN_00921,522,<$1M,1,1,1,1
CLN_00922,7945,$5M-$20M,1,1,1,1
CLN_00923,3147,$5M-$20M,2,0,1,1
CLN_00924,11017,$5M-$20M,10,0,1,1
CLN_00925,10197,$20M-$100M,2,1,1,1
CLN_00926,8385,$5M-$20M,1,1,1,1
CLN_00927,951,<$1M,1,0,1,1
CLN_00928,183,<$1M,1,1,1,0
CLN_00929,1468,<$1M,1,1,1,1
CLN_00930,464,$20M-$100M,1,0,1,1
CLN_00931,143,$100M+,1,1,0,0
CLN_00932,19565,$5M-$20M,7,1,1,1
CLN_00933,194,$20M-$100M,1,1,1,0
CLN_00934,1513,$5M-$20M,2,1,0,1
CLN_00935,344,<$1M,1,1,1,0
CLN_00936,658,$20M-$100M,2,1,1,1
CLN_00937,17788,$5M-$20M,1,1,0,1
CLN_00938,3664,$5M-$20M,5,0,0,1
CLN_00939,2942,$20M-$100M,3,1,1,1
CLN_00940,1592,$20M-$100M,5,1,1,1
CLN_00941,5344,$5M-$20M,5,1,0,1
CLN_00942,2430,$1M-$5M,1,0,0,1
CLN_00943,8205,<$1M,2,1,1,1
CLN_00944,362,$5M-$20M,1,0,1,0
CLN_00945,840,<$1M,3,1,0,1
CLN_00946,98669,$5M-$20M,1,1,1,1
CLN_00947,313,$5M-$20M,1,1,1,0
CLN_00948,1049,$1M-$5M,7,1,1,1
CLN_00949,244,$5M-$20M,1,0,1,0
CLN_00950,565,$1M-$5M,1,0,0,0
CLN_00951,343,<$1M,1,1,1,0
CLN_00952,171,$5M-$20M,1,1,1,0
CLN_00953,2177,<$1M,5,0,1,1
CLN_00954,2971,$5M-$20M,2,1,1,1
CLN_00955,333,<$1M,1,1,1,0
CLN_00956,14102,$1M-$5M,1,1,1,1
CLN_00957,58028,$1M-$5M,1,1,0,1
CLN_00958,11005,$1M-$5M,1,0,1,1
CLN_00959,733,$100M+,1,1,1,0
CLN_00960,4829,$1M-$5M,2,0,1,1
CLN_00961,1507,<$1M,5,1,1,1
CLN_00962,430,<$1M,1,0,1,0
CLN_00963,6413,$1M-$5M,1,0,1,1
CLN_00964,4525,$1M-$5M,2,1,1,1
CLN_00965,297,<$1M,1,1,1,0
CLN_00966,576,<$1M,2,1,1,1
CLN_00967,654,$5M-$20M,1,1,1,1
CLN_00968,7803,<$1M,4,1,1,1
CLN_00969,1270,$20M-$100M,4,0,1,1
CLN_00970,1997,<$1M,1,0,1,1
CLN_00971,3314,$100M+,3,1,1,1
CLN_00972,138,<$1M,1,0,1,0
CLN_00973,244915,$20M-$100M,2,1,1,1
CLN_00974,3143,$1M-$5M,7,0,1,1
CLN_00975,5787,$5M-$20M,1,1,1,1
CLN_00976,1185,<$1M,2,1,1,1
CLN_00977,1295,<$1M,6,1,1,1
CLN_00978,12494,<$1M,2,1,1,1
CLN_00979,11850,$5M-$20M,1,0,0,1
CLN_00980,812,<$1M,1,0,1,1
CLN_00981,337,$1M-$5M,1,1,1,0
CLN_00982,337,$5M-$20M,1,1,0,0
CLN_00983,19705,$5M-$20M,1,1,0,1
CLN_00984,11207,<$1M,1,0,1,1
CLN_00985,252,$1M-$5M,1,0,1,0
CLN_00986,2419,<$1M,6,1,1,1
CLN_00987,172,$1M-$5M,1,0,1,0
CLN_00988,28318,<$1M,3,0,1,1
CLN_00989,3895,$1M-$5M,1,1,1,1
CLN_00990,3885,$1M-$5M,4,1,1,1
CLN_00991,712,$1M-$5M,1,1,1,1
CLN_00992,107,$5M-$20M,1,0,1,0
CLN_00993,247,<$1M,1,0,1,0
CLN_00994,985,$1M-$5M,4,1,1,1
CLN_00995,140354,$20M-$100M,1,1,1,1
CLN_00996,145,$1M-$5M,1,0,1,0
CLN_00997,3088,$1M-$5M,4,1,1,1
CLN_00998,671,<$1M,1,0,1,1
CLN_00999,232,<$1M,1,1,1,0
CLN_01000,455,$1M-$5M,1,1,1,1
CLN_01001,279,<$1M,1,0,1,0
CLN_01002,948,$5M-$20M,2,1,0,1
CLN_01003,274,$1M-$5M,1,1,1,0
CLN_01004,249902,$1M-$5M,3,1,1,1
CLN_01005,4397,$5M-$20M,1,1,1,1
CLN_01006,9095,<$1M,9,1,1,1
CLN_01007,15867,$5M-$20M,3,0,0,1
CLN_01008,175,$1M-$5M,1,0,1,0
CLN_01009,131,$20M-$100M,1,0,1,0
CLN_01010,172,$1M-$5M,1,0,1,0
CLN_01011,10447,$5M-$20M,7,1,1,1
CLN_01012,480,<$1M,2,1,1,1
CLN_01013,200,$20M-$100M,1,0,0,0
CLN_01014,119,$1M-$5M,1,1,1,0
CLN_01015,973,$1M-$5M,3,1,0,1
CLN_01016,1509,$5M-$20M,5,1,0,1
CLN_01017,213,$1M-$5M,1,1,1,0
CLN_01018,112,$5M-$20M,1,1,1,0
CLN_01019,18774,$1M-$5M,1,1,1,1
CLN_01020,118,$1M-$5M,1,0,1,0
CLN_01021,116,<$1M,1,1,0,0
CLN_01022,1024,$1M-$5M,1,0,0,1
CLN_01023,204293,$1M-$5M,3,1,1,1
CLN_01024,2323,$1M-$5M,1,1,1,1
CLN_01025,1872,$1M-$5M,5,1,1,1
CLN_01026,118,<$1M,1,1,1,0
CLN_01027,161,$1M-$5M,1,0,1,0
CLN_01028,20040,<$1M,4,1,1,1
CLN_01029,542,$20M-$100M,1,1,1,0
CLN_01030,4875,$5M-$20M,1,1,1,1
CLN_01031,836,$20M-$100M,2,1,0,1
CLN_01032,18976,<$1M,1,1,1,1
CLN_01033,29590,$5M-$20M,11,0,1,1
CLN_01034,4714,$1M-$5M,1,1,1,1
CLN_01035,7696,$5M-$20M,3,0,1,1
CLN_01036,26391,$20M-$100M,3,0,1,1
CLN_01037,16255,<$1M,2,0,1,1
CLN_01038,1139,$5M-$20M,2,1,1,1
CLN_01039,10983,$1M-$5M,1,1,1,1
CLN_01040,166,$1M-$5M,1,1,0,0
CLN_01041,1317,$5M-$20M,1,1,1,1
CLN_01042,506,$20M-$100M,1,0,1,0
CLN_01043,4477,$5M-$20M,1,1,1,1
CLN_01044,11945,$5M-$20M,1,1,0,1
CLN_01045,15559,<$1M,7,1,0,1
CLN_01046,9092,$1M-$5M,1,0,1,1
CLN_01047,352,<$1M,1,1,1,1
CLN_01048,390,$5M-$20M,1,1,1,0
CLN_01049,2553,<$1M,1,0,0,1
CLN_01050,69534,$5M-$20M,1,1,0,1
CLN_01051,2264,$100M+,1,1,1,1
CLN_01052,1721,$20M-$100M,1,1,1,1
CLN_01053,5709,$100M+,1,1,1,1
CLN_01054,415,<$1M,3,0,0,1
CLN_01055,519,$20M-$100M,1,1,1,1
CLN_01056,685,$20M-$100M,1,1,1,0
CLN_01057,157,$20M-$100M,1,1,1,0
CLN_01058,1823,$5M-$20M,7,0,1,1
CLN_01059,289,$1M-$5M,1,1,1,0
CLN_01060,66907,$20M-$100M,1,1,1,1
CLN_01061,6981,$1M-$5M,1,1,1,1
CLN_01062,415,$20M-$100M,1,1,1,0
CLN_01063,6170,$1M-$5M,1,1,1,1
CLN_01064,1227,$100M+,2,0,1,1
CLN_01065,131,$1M-$5M,1,1,1,0
CLN_01066,139,<$1M,1,1,1,0
CLN_01067,270,<$1M,1,1,1,0
CLN_01068,1321,$5M-$20M,1,1,1,1
CLN_01069,19805,$5M-$20M,1,0,1,1
CLN_01070,40716,$5M-$20M,1,1,1,1
CLN_01071,106,$5M-$20M,1,1,0,0
CLN_01072,290,$1M-$5M,1,1,0,0
CLN_01073,53605,$5M-$20M,3,0,1,1
CLN_01074,93,$5M-$20M,1,1,1,0
CLN_01075,1462,$5M-$20M,1,1,1,1
CLN_01076,1041,<$1M,9,1,0,1
CLN_01077,1719,$1M-$5M,1,1,1,1
CLN_01078,115,$20M-$100M,1,0,1,0
CLN_01079,4695,$1M-$5M,5,1,1,1
CLN_01080,15224,$1M-$5M,3,1,1,1
CLN_01081,103,<$1M,1,1,1,0
CLN_01082,4862,$20M-$100M,1,1,1,1
CLN_01083,634,<$1M,2,1,0,1
CLN_01084,2726,<$1M,1,1,1,1
CLN_01085,14680,<$1M,3,1,1,1
CLN_01086,132,$1M-$5M,1,1,1,0
CLN_01087,210,$1M-$5M,1,1,1,0
CLN_01088,79428,<$1M,1,0,1,1
CLN_01089,5906,<$1M,6,1,1,1
CLN_01090,114,$5M-$20M,1,0,1,0
CLN_01091,22992,<$1M,4,1,1,1
CLN_01092,779,$1M-$5M,1,1,1,1
CLN_01093,408,<$1M,1,1,1,0
CLN_01094,503,$5M-$20M,1,1,1,0
CLN_01095,188,<$1M,1,1,1,0
CLN_01096,1259,$1M-$5M,1,0,0,1
CLN_01097,98,<$1M,1,1,1,0
CLN_01098,439,<$1M,7,0,1,1
CLN_01099,676,$1M-$5M,2,0,1,1
CLN_01100,851,$20M-$100M,1,1,1,1
CLN_01101,701,<$1M,1,1,1,1
CLN_01102,2568,$1M-$5M,1,0,1,1
CLN_01103,4698,$20M-$100M,1,1,1,1
CLN_01104,16986,$1M-$5M,5,0,0,1
CLN_01105,1856,<$1M,7,0,1,1
CLN_01106,28812,<$1M,1,1,1,1
CLN_01107,191,$20M-$100M,1,1,1,0
CLN_01108,306,<$1M,1,1,1,0
CLN_01109,12939,<$1M,1,0,1,1
CLN_01110,188,<$1M,1,1,0,0
CLN_01111,288,$20M-$100M,1,0,1,0
CLN_01112,77,$1M-$5M,1,1,1,0
CLN_01113,324,$100M+,1,1,1,0
CLN_01114,98882,$5M-$20M,1,1,1,1
CLN_01115,1499,$1M-$5M,5,0,0,1
CLN_01116,128,$100M+,1,0,1,0
CLN_01117,331,<$1M,1,0,1,1
CLN_01118,35675,$1M-$5M,2,1,1,1
CLN_01119,140,$100M+,1,1,0,0
CLN_01120,10567,$5M-$20M,1,1,1,1
CLN_01121,200,$5M-$20M,1,0,1,0
CLN_01122,543,$5M-$20M,1,0,1,1
CLN_01123,6230,<$1M,1,1,0,1
CLN_01124,6253,$1M-$5M,3,1,0,1
CLN_01125,236,$1M-$5M,1,1,0,0
CLN_01126,1508,$1M-$5M,1,1,1,1
CLN_01127,1843,$1M-$5M,1,1,1,1
CLN_01128,128672,<$1M,1,1,0,1
CLN_01129,1157,$5M-$20M,9,1,1,1
CLN_01130,640,$20M-$100M,1,1,0,0
CLN_01131,1728,<$1M,1,1,1,1
